KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-01-17,7.2402
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-01-18,7.2212
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-01-19,7.2003
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-01-20,7.1936
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-01-21,7.1946
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-01-24,7.1533
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-01-25,7.1325
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-01-26,7.1293
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-01-27,7.1061
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-01-28,7.0857
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-01-31,7.0963
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-01,7.1625
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-02,7.2026
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-03,7.1795
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-04,7.2923
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-07,7.2807
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-08,7.2636
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-09,7.2759
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-10,7.2722
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-11,7.2564
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-14,7.1937
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-15,7.1969
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-16,7.2101
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-17,7.206
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-18,7.184
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-21,7.1831
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-22,7.1771
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-23,7.1669
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-24,7.0601
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-25,7.0828
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-02-28,7.067
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-01,7.0462
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-02,7.0153
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-03,6.9996
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-04,6.9065
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-07,6.8846
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-08,6.8805
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-09,6.9454
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-10,7.0063
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-11,6.9633
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-14,6.9738
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-15,7.0117
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-16,6.9817
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-17,7.0176
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-18,7.0031
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-21,7.0152
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-22,7.0137
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-23,7.0003
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-24,6.9933
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-25,7.0007
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-28,6.9862
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-29,7.055
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-30,7.0666
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-03-31,7.0403
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-01,7.0311
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-04,7.0026
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-05,6.9783
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-06,6.9498
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-07,6.9448
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-08,6.9115
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-11,6.9405
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-12,6.9199
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-13,6.8939
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-14,6.932
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-19,6.9008
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-20,6.9448
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-21,7.0228
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-22,7.0332
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-25,7.0398
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-26,6.9837
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-27,6.9377
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-28,6.9381
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-04-29,6.9441
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-02,6.9548
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-03,6.9759
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-04,6.9594
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-05,6.9944
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-06,7.0506
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-09,7.0886
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-10,7.0967
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-11,7.0893
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-12,7.0691
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-13,7.0513
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-16,7.0786
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-17,7.0899
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-18,7.0972
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-19,7.1028
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-20,7.0638
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-23,7.085
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-24,7.1449
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-25,7.1334
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-26,7.2024
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-27,7.1831
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-30,7.1735
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-05-31,7.1402
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-01,7.1586
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-02,7.135
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-03,7.1465
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-06,7.1223
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-07,7.1146
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-08,7.1785
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-09,7.1722
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-10,7.0868
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-13,7.0434
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-14,7.0417
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-15,7.0013
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-16,6.9844
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-17,7.0308
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-20,7.0346
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-21,7.068
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-22,7.0604
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-23,7.0367
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-24,7.0478
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-27,7.0737
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-28,7.0775
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-29,7.0382
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-06-30,6.9624
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-01,6.987
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-04,6.9977
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-05,6.9029
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-06,6.8289
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-07,6.823
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-08,6.8095
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-11,6.7793
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-12,6.7518
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-13,6.7722
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-14,6.7618
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-15,6.7943
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-18,6.8266
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-19,6.9064
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-20,6.8892
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-21,6.904
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-22,6.8852
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-25,6.9094
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-26,6.8451
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-27,6.8534
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-28,6.8325
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-07-29,6.8705
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-01,6.9105
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-02,6.9117
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-03,6.883
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-04,6.8769
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-05,6.9068
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-08,6.8931
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-09,6.9106
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-10,6.9222
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-11,6.9668
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-12,6.9352
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-15,6.905
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-16,6.8767
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-17,6.8917
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-18,6.906
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-19,6.8531
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-22,6.8457
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-23,6.7952
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-24,6.822
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-25,6.8317
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-26,6.8671
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-29,6.9044
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-30,6.9233
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-08-31,6.8947
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-01,6.9017
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-02,6.9031
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-05,6.8768
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-06,6.9091
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-07,6.8968
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-08,6.9564
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-09,6.9543
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-12,7.0348
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-13,7.0467
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-14,6.955
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-15,6.9852
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-16,6.9787
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-19,7.0066
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-20,7.003
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-21,6.9821
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-22,6.9804
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-23,6.9442
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-26,6.9075
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-27,6.9156
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-28,6.9199
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-29,6.9223
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-09-30,6.9368
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-03,6.9481
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-04,7.0384
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-05,7.0555
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-06,7.0164
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-07,6.9715
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-10,6.9344
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-11,6.9669
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-12,6.9603
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-13,6.9945
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-14,6.9952
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-17,7.013
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-18,7.0805
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-19,7.0672
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-20,7.0858
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-21,7.0504
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-24,7.1544
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-25,7.2072
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-26,7.1948
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-27,7.2552
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-28,7.2159
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-10-31,7.238
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-01,7.2165
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-02,7.2156
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-03,7.1367
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-04,7.0894
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-07,7.2189
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-08,7.2495
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-09,7.2813
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-10,7.2184
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-11,7.3267
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-14,7.2906
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-15,7.3299
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-16,7.372
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-17,7.3859
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-18,7.379
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-21,7.3419
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-22,7.3344
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-23,7.3982
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-24,7.4442
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-25,7.4425
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-28,7.5326
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-29,7.4289
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-11-30,7.3437
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-01,7.3965
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-02,7.3971
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-05,7.3573
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-06,7.3494
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-07,7.3476
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-08,7.3324
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-09,7.3475
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-12,7.367
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-13,7.3637
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-14,7.4009
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-15,7.4007
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-16,7.4037
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-19,7.3901
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-20,7.39
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-21,7.4219
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-22,7.4229
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-23,7.4198
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-27,7.3994
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-28,7.4224
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-29,7.4151
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2022-12-30,7.3582
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-02,7.3698
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-03,7.2863
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-04,7.2985
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-05,7.2863
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-06,7.2045
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-09,7.2546
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-10,7.2732
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-11,7.2807
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-12,7.27
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-13,7.2729
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-16,7.2791
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-17,7.3473
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-18,7.3193
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-19,7.3424
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-20,7.3425
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-23,7.373
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-24,7.3642
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-25,7.3778
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-26,7.3893
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-27,7.369
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-30,7.3601
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-01-31,7.3198
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-01,7.3452
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-02,7.3878
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-03,7.3689
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-06,7.309
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-07,7.2608
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-08,7.2841
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-09,7.2992
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-10,7.2837
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-13,7.293
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-14,7.3314
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-15,7.3229
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-16,7.3351
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-17,7.3081
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-20,7.3191
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-21,7.3372
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-22,7.3367
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-23,7.3227
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-24,7.3398
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-27,7.3378
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-02-28,7.3663
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2023-03-01,7.3349
